Area Code,Area,Months,Element,Unit,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
94,Holy See,January,Temperature change,°C,0.051,0.773,0.522,0.918,2.397,1.289,2.05,-1.465,3.09,-1.023
94,Holy See,February,Temperature change,°C,0.493,0.417,-2.388,-1.2,2.889,0.207,3.161,2.386,-0.91,1.001
94,Holy See,March,Temperature change,°C,0.709,0.491,2.565,0.637,1.457,1.026,1.31,2.309,1.025,1.999
94,Holy See,April,Temperature change,°C,1.275,2.151,1.365,2.251,1.737,1.177,3.399,1.222,4.077,1.105
94,Holy See,May,Temperature change,°C,0.446,1.282,0.507,0.444,0.282,1.997,0.778,2.053,2.337,-1.636
94,Holy See,June,Temperature change,°C,0.933,1.616,3.175,0.369,1.418,2.227,1.448,3.494,2.216,3.754
94,Holy See,July,Temperature change,°C,2.21,0.547,2.927,1.552,-0.325,4.061,1.993,2.371,2.507,2.653
94,Holy See,August,Temperature change,°C,1.213,1.715,3.253,1.976,0.889,2.428,1.002,3.115,2.195,2.922
94,Holy See,September,Temperature change,°C,0.138,2.63,1.045,1.116,0.788,1.777,0.887,-0.267,1.834,2.065
94,Holy See,October,Temperature change,°C,0.096,0.63,1.985,2.467,2.287,0.976,1.301,1.256,2.262,2.947
94,Holy See,November,Temperature change,°C,1.372,0.933,2.359,0.909,3.269,1.413,1.407,0.416,2.168,2.15
94,Holy See,December,Temperature change,°C,-0.348,1.415,-0.283,0.756,1.329,2.003,0.222,-0.234,1.15,2.056
94,Holy See,Dec–Jan–Feb,Temperature change,°C,0.459,0.281,-0.15,-0.188,2.014,0.942,2.405,0.381,0.649,0.376
94,Holy See,Mar–Apr–May,Temperature change,°C,0.81,1.308,1.479,1.111,1.159,1.4,1.829,1.861,2.48,0.489
94,Holy See,Jun–Jul–Aug,Temperature change,°C,1.452,1.293,3.118,1.299,0.661,2.905,1.481,2.993,2.306,3.11
94,Holy See,Sep–Oct–Nov,Temperature change,°C,0.535,1.398,1.796,1.497,2.115,1.389,1.198,0.468,2.088,2.387
94,Holy See,Meteorological year,Temperature change,°C,0.814,1.07,1.561,0.93,1.487,1.659,1.728,1.426,1.881,1.591
95,Honduras,January,Temperature change,°C,0.367,1.284,1.3,1.036,-0.192,0.703,1.403,0.744,0.202,1.022
95,Honduras,February,Temperature change,°C,1.332,1.228,1.225,1.492,1.671,0.626,0.044,1.492,-0.089,1.63
95,Honduras,March,Temperature change,°C,0.456,0.255,0.542,-0.035,1.42,1.026,1.76,0.52,1.053,1.078
95,Honduras,April,Temperature change,°C,0.719,0.367,-0.124,0.984,0.405,1.49,1.861,1.158,0.76,1.034
95,Honduras,May,Temperature change,°C,0.801,0.915,0.232,0.551,-0.166,0.56,1.908,0.903,0.603,1.397
95,Honduras,June,Temperature change,°C,1.151,0.977,0.842,0.334,0.526,0.359,0.999,0.937,0.979,1.732
95,Honduras,July,Temperature change,°C,0.763,0.916,0.728,0.987,0.985,1.068,1.444,0.859,1.326,1.491
95,Honduras,August,Temperature change,°C,0.724,1.053,0.618,0.612,0.968,1.919,1.352,1.153,0.938,1.964
95,Honduras,September,Temperature change,°C,0.807,0.976,0.679,1.004,0.522,1.298,1.131,1.619,1.009,1.919
95,Honduras,October,Temperature change,°C,-0.178,-0.132,0.593,1.304,0.493,1.574,1.031,0.25,1.474,1.509
95,Honduras,November,Temperature change,°C,-0.03,0.407,-0.234,0.845,-0.116,1.85,0.682,0.625,1.768,1.288
95,Honduras,December,Temperature change,°C,-0.561,0.639,1.265,1.449,0.992,2.81,1.779,1.467,1.07,1.242
95,Honduras,Dec–Jan–Feb,Temperature change,°C,1.151,0.65,1.055,1.264,0.976,0.774,1.419,1.338,0.527,1.241
95,Honduras,Mar–Apr–May,Temperature change,°C,0.659,0.512,0.217,0.5,0.553,1.025,1.843,0.86,0.805,1.17
95,Honduras,Jun–Jul–Aug,Temperature change,°C,0.879,0.982,0.729,0.644,0.826,1.115,1.265,0.983,1.081,1.729
95,Honduras,Sep–Oct–Nov,Temperature change,°C,0.2,0.417,0.346,1.051,0.3,1.574,0.948,0.831,1.417,1.572
95,Honduras,Meteorological year,Temperature change,°C,0.722,0.64,0.587,0.865,0.664,1.122,1.369,1.003,0.958,1.428
97,Hungary,January,Temperature change,°C,-0.129,1.787,2.43,2.122,4.8,3.827,1.478,-3.091,5.033,1.198
97,Hungary,February,Temperature change,°C,0.41,-0.539,-4.592,1.325,4.203,1.437,5.386,2.721,-0.59,3.565
97,Hungary,March,Temperature change,°C,1.148,1.285,2.861,-1.13,4.404,1.884,2.101,4.298,-1.047,3.76
97,Hungary,April,Temperature change,°C,1.166,2.571,1.68,1.886,2.365,0.714,2.44,0.504,5.437,2.307
97,Hungary,May,Temperature change,°C,0.975,1.186,1.627,1.293,0.551,1.422,0.962,1.741,4.154,-0.918
97,Hungary,June,Temperature change,°C,1.027,1.582,2.462,1.005,0.9,1.538,2.098,2.978,2.356,4.419
97,Hungary,July,Temperature change,°C,2.594,0.695,3.226,2.072,1.573,3.559,2.182,2.096,2.072,1.933
97,Hungary,August,Temperature change,°C,1.312,2.457,2.969,2.663,0.482,4.028,1.024,3.478,4.006,3.542
97,Hungary,September,Temperature change,°C,-0.865,3.436,2.343,-0.647,1.092,1.869,2.679,0.152,2.14,1.48
97,Hungary,October,Temperature change,°C,-1.859,-0.174,1.156,2.181,2.157,0.264,-0.639,1.266,3.033,2.864
97,Hungary,November,Temperature change,°C,3.157,-1.724,2.611,2.163,2.75,2.047,0.435,0.829,2.333,3.958
97,Hungary,December,Temperature change,°C,-1.604,2.214,-0.809,1.548,2.444,2.832,-0.567,1.892,0.765,2.987
97,Hungary,Dec–Jan–Feb,Temperature change,°C,0.429,-0.119,0.017,0.879,3.517,2.569,3.232,-0.312,2.112,1.843
97,Hungary,Mar–Apr–May,Temperature change,°C,1.096,1.681,2.056,0.683,2.44,1.34,1.834,2.181,2.848,1.716
97,Hungary,Jun–Jul–Aug,Temperature change,°C,1.644,1.578,2.886,1.913,0.985,3.042,1.768,2.851,2.811,3.298
97,Hungary,Sep–Oct–Nov,Temperature change,°C,0.144,0.513,2.037,1.232,2,1.393,0.825,0.749,2.502,2.767
97,Hungary,Meteorological year,Temperature change,°C,0.828,0.913,1.749,1.177,2.236,2.086,1.915,1.367,2.568,2.406
99,Iceland,January,Temperature change,°C,2.682,1.817,1.577,3.307,3.115,0.701,0.796,2.038,0.7,1.322
99,Iceland,February,Temperature change,°C,-0.254,1.983,2.725,3.367,1.422,0.262,-0.631,3.16,1.222,0.821
99,Iceland,March,Temperature change,°C,1.832,-0.267,2.581,0.052,1.692,0.803,1.921,1.377,1.338,0.76
99,Iceland,April,Temperature change,°C,-0.256,2.288,0.431,-1.356,1.761,0.083,1.3,0.49,1.454,3.267
99,Iceland,May,Temperature change,°C,1.185,0.277,0.179,-0.168,1.475,-1.406,0.853,2.314,0.803,0.443
99,Iceland,June,Temperature change,°C,1.861,-0.609,0.497,1.481,2.2,-0.014,2.148,0.831,0.884,1.061
99,Iceland,July,Temperature change,°C,1.449,1.047,1.578,0.657,1.35,-0.385,1.495,1.371,0.803,1.999
99,Iceland,August,Temperature change,°C,1.342,0.469,1.503,0.461,1.09,0.533,1.47,1.021,0.455,0.517
99,Iceland,September,Temperature change,°C,2.117,1.152,-0.307,-0.547,1.98,1.904,1.402,2.35,-0.035,1.459
99,Iceland,October,Temperature change,°C,1.231,0.27,-0.46,-0.468,-0.089,1.062,3.245,2.228,-0.157,0.355
99,Iceland,November,Temperature change,°C,-0.372,2.598,-0.316,0.342,3.437,0.774,2.046,-1.036,1.919,0.527
99,Iceland,December,Temperature change,°C,0.762,-1.502,1.236,-0.016,0.201,0.41,3.763,0.018,2.611,1.065
99,Iceland,Dec–Jan–Feb,Temperature change,°C,1.224,1.521,0.933,2.637,1.507,0.388,0.192,2.987,0.647,1.585
99,Iceland,Mar–Apr–May,Temperature change,°C,0.92,0.766,1.064,-0.491,1.643,-0.173,1.358,1.394,1.198,1.49
99,Iceland,Jun–Jul–Aug,Temperature change,°C,1.551,0.302,1.193,0.866,1.547,0.045,1.704,1.074,0.714,1.192
99,Iceland,Sep–Oct–Nov,Temperature change,°C,0.992,1.34,-0.361,-0.224,1.776,1.247,2.231,1.181,0.576,0.78
99,Iceland,Meteorological year,Temperature change,°C,1.172,0.982,0.707,0.697,1.618,0.377,1.371,1.659,0.784,1.262
100,India,January,Temperature change,°C,0.209,-0.435,-0.252,0.009,0.19,-0.073,1.1,0.786,0.527,0.122
100,India,February,Temperature change,°C,0.982,0.354,0.023,0.496,-0.459,0.97,1.777,1.286,1.29,0.392
100,India,March,Temperature change,°C,2.192,0.57,0.269,0.56,-0.361,-0.186,1.607,0.592,1.395,0.141
100,India,April,Temperature change,°C,1.99,-0.491,0.203,0.085,0.261,-0.505,1.67,1.198,0.654,1.034
100,India,May,Temperature change,°C,1.052,0.253,0.65,0.775,-0.224,0.64,0.581,0.842,0.61,0.843
100,India,June,Temperature change,°C,0.81,-0.427,1.105,-0.61,1.424,0.04,0.663,0.173,0.429,1.577
100,India,July,Temperature change,°C,0.558,0.442,0.666,-0.014,0.935,0.844,0.275,0.363,0.428,0.954
100,India,August,Temperature change,°C,0.642,0.349,0.317,0.166,0.833,0.903,0.72,0.838,0.46,0.751
100,India,September,Temperature change,°C,0.301,0.287,0.324,0.778,0.385,1.255,0.555,1.023,0.519,0.445
100,India,October,Temperature change,°C,0.916,0.707,0.105,0.391,0.696,1.368,0.816,1.26,0.803,0.267
100,India,November,Temperature change,°C,1.49,1.209,0.226,0.222,0.976,1.617,0.73,0.694,1.122,1.389
100,India,December,Temperature change,°C,0.009,0.729,0.827,0.375,0.035,1.231,1.342,0.987,0.308,0.181
100,India,Dec–Jan–Feb,Temperature change,°C,0.75,-0.024,0.167,0.444,0.035,0.311,1.369,1.138,0.935,0.274
100,India,Mar–Apr–May,Temperature change,°C,1.745,0.111,0.374,0.473,-0.108,-0.017,1.286,0.877,0.886,0.673
100,India,Jun–Jul–Aug,Temperature change,°C,0.67,0.121,0.696,-0.153,1.064,0.596,0.553,0.458,0.439,1.094
100,India,Sep–Oct–Nov,Temperature change,°C,0.902,0.734,0.218,0.464,0.686,1.413,0.7,0.992,0.815,0.7
100,India,Meteorological year,Temperature change,°C,1.017,0.235,0.364,0.307,0.419,0.576,0.977,0.866,0.769,0.685
101,Indonesia,January,Temperature change,°C,0.462,0.165,0.437,0.631,0.466,0.404,1.611,0.933,0.803,0.963
101,Indonesia,February,Temperature change,°C,1.106,0.339,0.279,0.471,0.719,0.219,1.318,0.744,0.721,0.979
101,Indonesia,March,Temperature change,°C,1.027,0.169,0.169,0.962,1.011,0.493,1.634,0.781,0.844,1.008
101,Indonesia,April,Temperature change,°C,0.911,0.026,0.256,0.561,0.918,0.398,1.41,0.703,0.627,0.947
101,Indonesia,May,Temperature change,°C,0.997,0.297,0.476,1.008,1.081,0.64,1.537,0.966,0.721,0.958
101,Indonesia,June,Temperature change,°C,0.78,0.25,0.332,1.357,0.81,0.975,1.284,0.807,0.805,0.746
101,Indonesia,July,Temperature change,°C,0.823,0.564,0.443,0.664,0.949,1.04,1.426,0.987,0.878,0.707
101,Indonesia,August,Temperature change,°C,0.765,0.503,0.454,0.757,0.425,0.799,1.526,0.926,0.961,0.836
101,Indonesia,September,Temperature change,°C,0.705,0.44,0.675,0.815,0.36,1.025,1.313,0.999,0.804,0.68
101,Indonesia,October,Temperature change,°C,0.556,0.411,0.769,0.913,0.761,1.015,0.964,1.121,0.893,0.836
101,Indonesia,November,Temperature change,°C,0.197,0.467,0.642,0.634,0.736,1.23,0.965,0.799,1.072,1.156
101,Indonesia,December,Temperature change,°C,0.063,0.416,0.57,0.708,0.572,1.448,0.989,0.563,1.124,1.284
101,Indonesia,Dec–Jan–Feb,Temperature change,°C,0.754,0.189,0.377,0.557,0.631,0.398,1.459,0.889,0.696,1.022
101,Indonesia,Mar–Apr–May,Temperature change,°C,0.978,0.164,0.3,0.844,1.003,0.51,1.527,0.817,0.731,0.971
101,Indonesia,Jun–Jul–Aug,Temperature change,°C,0.789,0.439,0.41,0.926,0.728,0.938,1.412,0.907,0.881,0.763
101,Indonesia,Sep–Oct–Nov,Temperature change,°C,0.486,0.439,0.695,0.787,0.619,1.09,1.081,0.973,0.923,0.891
101,Indonesia,Meteorological year,Temperature change,°C,0.752,0.308,0.446,0.778,0.745,0.734,1.37,0.896,0.808,0.912
102,Iran (Islamic Republic of),January,Temperature change,°C,3.844,1.426,0.932,2.276,0.775,2.658,2.987,1.855,2.325,3.412
102,Iran (Islamic Republic of),February,Temperature change,°C,2.64,0.587,-0.934,2.544,-0.98,2.896,2.805,-0.304,3.107,1.338
102,Iran (Islamic Republic of),March,Temperature change,°C,3.468,0.839,-0.341,2.477,1.241,0.585,2.564,1.397,4.648,0.154
102,Iran (Islamic Republic of),April,Temperature change,°C,2.126,1.837,1.801,1.167,2.033,2.55,1.104,2.413,1.445,0.333
102,Iran (Islamic Republic of),May,Temperature change,°C,1.646,2.333,2.625,0.873,2.086,2.654,2.729,2.796,0.957,1.794
102,Iran (Islamic Republic of),June,Temperature change,°C,2.338,2.61,1.39,1.938,2.137,2.676,1.463,2.382,2.226,2.604
102,Iran (Islamic Republic of),July,Temperature change,°C,2.055,1.56,1.554,1.835,1.312,1.673,1.768,1.648,2.725,2.375
102,Iran (Islamic Republic of),August,Temperature change,°C,1.128,1.887,1.686,0.976,1.738,1.471,1.233,1.367,1.925,1.578
102,Iran (Islamic Republic of),September,Temperature change,°C,1.297,1.143,1.322,1.916,2.141,0.857,2.098,1.663,1.912,2.175
102,Iran (Islamic Republic of),October,Temperature change,°C,2.873,0.773,1.433,0.916,0.863,2.293,0.848,1.82,1.31,2.11
102,Iran (Islamic Republic of),November,Temperature change,°C,0.999,-1.013,1.655,1.228,-0.563,0.301,-0.155,1.845,0.977,-0.763
102,Iran (Islamic Republic of),December,Temperature change,°C,1.694,-0.642,0.809,-0.428,1.154,0.028,1.939,1.462,2.295,1.895
102,Iran (Islamic Republic of),Dec–Jan–Feb,Temperature change,°C,2.664,1.236,-0.215,1.876,-0.211,2.236,1.94,1.163,2.298,2.348
102,Iran (Islamic Republic of),Mar–Apr–May,Temperature change,°C,2.413,1.67,1.362,1.506,1.787,1.93,2.132,2.202,2.35,0.76
102,Iran (Islamic Republic of),Jun–Jul–Aug,Temperature change,°C,1.84,2.019,1.543,1.583,1.729,1.94,1.488,1.799,2.292,2.186
102,Iran (Islamic Republic of),Sep–Oct–Nov,Temperature change,°C,1.723,0.301,1.47,1.353,0.814,1.15,0.93,1.776,1.4,1.174
102,Iran (Islamic Republic of),Meteorological year,Temperature change,°C,2.16,1.306,1.04,1.579,1.03,1.814,1.623,1.735,2.085,1.617
103,Iraq,January,Temperature change,°C,3.973,1.164,0.244,1.428,1.072,1.883,1.006,0.55,2.683,1.939
103,Iraq,February,Temperature change,°C,2.971,0.527,-0.707,2.67,0.547,1.452,2.771,-1.586,3.451,1.387
103,Iraq,March,Temperature change,°C,3.537,0.39,-1.445,2.167,2.25,1.393,2.22,1.241,5.742,0.149
103,Iraq,April,Temperature change,°C,1.773,0.925,2.535,1.355,2.756,1.268,2.201,1.947,1.772,-1.004
103,Iraq,May,Temperature change,°C,1.641,1.092,2.44,0.613,1.854,2.562,1.603,2.049,1.128,2.441
103,Iraq,June,Temperature change,°C,2.448,1.811,2.781,1.311,1.54,0.943,2.037,2.162,2.172,3.496
103,Iraq,July,Temperature change,°C,2.201,1.9,2.134,1.483,1.307,2.381,2.062,3.726,2.435,1.397
103,Iraq,August,Temperature change,°C,2.832,1.512,1.93,0.968,2.116,2.417,3.324,3.49,1.952,2.34
103,Iraq,September,Temperature change,°C,2.693,0.961,1.312,0.407,1.158,2.855,1.102,3.116,2.897,2.464
103,Iraq,October,Temperature change,°C,2.541,-0.339,1.861,-1.095,0.556,2.564,1.575,1.279,2.092,3.103
103,Iraq,November,Temperature change,°C,2.11,-2.603,1.897,1.353,-0.693,0.255,0.4,1.594,1.04,1.082
103,Iraq,December,Temperature change,°C,2.257,-0.593,1.228,-1.216,2.417,-0.847,-0.676,2.771,2.088,2.005
103,Iraq,Dec–Jan–Feb,Temperature change,°C,3.13,1.316,-0.352,1.775,0.134,1.917,0.977,-0.571,2.968,1.805
103,Iraq,Mar–Apr–May,Temperature change,°C,2.317,0.802,1.177,1.378,2.287,1.741,2.008,1.746,2.881,0.529
103,Iraq,Jun–Jul–Aug,Temperature change,°C,2.494,1.741,2.282,1.254,1.654,1.914,2.474,3.126,2.186,2.411
103,Iraq,Sep–Oct–Nov,Temperature change,°C,2.448,-0.66,1.69,0.222,0.34,1.891,1.026,1.996,2.01,2.216
103,Iraq,Meteorological year,Temperature change,°C,2.597,0.8,1.199,1.157,1.104,1.866,1.621,1.574,2.511,1.74
104,Ireland,January,Temperature change,°C,-1.885,-0.386,2.589,1.175,1.466,0.764,1.736,1.832,1.282,1.669
104,Ireland,February,Temperature change,°C,-1.385,2.402,2.621,0.535,1.12,0.293,0.665,2.03,-0.385,3.229
104,Ireland,March,Temperature change,°C,-0.108,0.771,2.848,-1.982,1.126,0.408,0.598,2.251,-1.169,1.44
104,Ireland,April,Temperature change,°C,1.01,3.177,-0.544,-0.503,2.199,0.847,-0.462,1.192,0.901,1.51
104,Ireland,May,Temperature change,°C,0.305,0.964,0.61,-0.259,1.241,-0.181,1.566,2.05,1.864,0.779
104,Ireland,June,Temperature change,°C,1.724,-0.725,-0.126,0.576,1.501,0.067,1.727,1.305,2.545,0.123
104,Ireland,July,Temperature change,°C,0.902,-0.158,-0.281,3.053,2.073,-0.244,0.946,0.7,2.099,1.727
104,Ireland,August,Temperature change,°C,0.003,-0.498,1.251,1.364,0.019,-0.168,1.286,0.372,0.827,1.307
104,Ireland,September,Temperature change,°C,1.017,0.978,-0.13,1.113,1.789,-0.046,1.479,0.106,-0.241,0.858
104,Ireland,October,Temperature change,°C,0.129,1.364,-1.065,1.798,1.012,0.532,0.588,1.232,-0.33,-0.491
104,Ireland,November,Temperature change,°C,-1.128,3.014,-0.186,0.21,1.264,2.371,-0.586,0.55,1.39,-0.196
104,Ireland,December,Temperature change,°C,-4.331,0.885,0.463,1.546,0.513,2.856,1.508,0.459,2.43,0.86
104,Ireland,Dec–Jan–Feb,Temperature change,°C,-1.746,-0.772,2.032,0.724,1.377,0.523,1.752,1.79,0.452,2.443
104,Ireland,Mar–Apr–May,Temperature change,°C,0.402,1.637,0.971,-0.915,1.522,0.358,0.567,1.831,0.532,1.243
104,Ireland,Jun–Jul–Aug,Temperature change,°C,0.876,-0.46,0.281,1.664,1.198,-0.115,1.32,0.792,1.824,1.052
104,Ireland,Sep–Oct–Nov,Temperature change,°C,0.006,1.785,-0.46,1.04,1.355,0.952,0.494,0.629,0.273,0.057
104,Ireland,Meteorological year,Temperature change,°C,-0.115,0.547,0.706,0.628,1.363,0.429,1.033,1.26,0.77,1.199
264,Isle of Man,January,Temperature change,°C,-1.858,-0.214,2.152,0.854,1.701,0.751,1.906,1.613,1.196,1.31
264,Isle of Man,February,Temperature change,°C,-1.333,2.529,2.14,0.183,1.777,0.426,0.794,2.238,-0.477,3.268
264,Isle of Man,March,Temperature change,°C,0.223,0.911,3.02,-2.39,1.539,0.516,0.726,2.528,-0.925,1.846
264,Isle of Man,April,Temperature change,°C,1.107,3.465,-0.583,-0.481,2.434,0.752,-0.569,1.198,1.18,1.398
264,Isle of Man,May,Temperature change,°C,0.085,1.025,0.528,-0.241,1.442,-0.41,1.407,2.275,2.054,0.558
264,Isle of Man,June,Temperature change,°C,1.672,-0.443,-0.332,0.431,1.392,-0.024,1.502,1.552,2.372,0.175
264,Isle of Man,July,Temperature change,°C,1.133,-0.101,-0.234,2.945,2.061,-0.193,1.033,0.79,2.356,1.898
264,Isle of Man,August,Temperature change,°C,-0.081,-0.266,1.29,1.431,-0.172,0.174,1.398,0.389,1.031,1.524
264,Isle of Man,September,Temperature change,°C,0.877,1.343,-0.17,0.751,1.475,-0.346,1.973,0.169,-0.13,0.815
264,Isle of Man,October,Temperature change,°C,-0.021,1.508,-1.309,1.74,1.24,0.468,0.503,1.585,-0.114,-0.644
264,Isle of Man,November,Temperature change,°C,-1.361,3.041,0.035,0.092,1.523,2.464,-0.643,0.421,1.722,-0.088
264,Isle of Man,December,Temperature change,°C,-4.751,0.854,0.17,1.816,0.415,3.457,1.897,0.359,2.318,1.093
264,Isle of Man,Dec–Jan–Feb,Temperature change,°C,-1.704,-0.812,1.715,0.402,1.765,0.531,2.052,1.916,0.359,2.299
264,Isle of Man,Mar–Apr–May,Temperature change,°C,0.472,1.8,0.988,-1.037,1.805,0.286,0.521,2,0.77,1.267
264,Isle of Man,Jun–Jul–Aug,Temperature change,°C,0.908,-0.27,0.241,1.602,1.094,-0.014,1.311,0.91,1.92,1.199
264,Isle of Man,Sep–Oct–Nov,Temperature change,°C,-0.168,1.964,-0.481,0.861,1.413,0.862,0.611,0.725,0.493,0.028
264,Isle of Man,Meteorological year,Temperature change,°C,-0.123,0.67,0.616,0.457,1.519,0.416,1.124,1.388,0.885,1.198
105,Israel,January,Temperature change,°C,2.799,1.164,-0.717,0.553,1.166,-0.376,-0.426,-0.488,0.873,-0.11
105,Israel,February,Temperature change,°C,2.605,0.98,-0.85,1.166,0.628,-0.011,1.776,-1.286,2.612,0.259
105,Israel,March,Temperature change,°C,3.035,0.228,-1.073,2.81,1.631,1.537,2.15,0.565,3.546,-0.639
105,Israel,April,Temperature change,°C,1.518,0.282,1.413,0.908,1.949,-0.27,3.2,1.315,1.717,-0.585
105,Israel,May,Temperature change,°C,1.154,0.219,1.32,1.828,1.054,1.435,2.03,1.358,3.262,2.299
105,Israel,June,Temperature change,°C,1.569,0.292,1.903,1.131,0.752,-0.192,2.756,0.756,1.645,2.256
105,Israel,July,Temperature change,°C,1.446,1.631,2.531,0.494,0.765,1.048,1.841,2.503,1.472,1.466
105,Israel,August,Temperature change,°C,3.149,0.844,1.818,0.87,1.272,2.775,1.776,1.767,1.115,1.324
105,Israel,September,Temperature change,°C,2.388,1.059,1.735,0.748,0.943,3.41,1.227,1.624,1.97,1.528
105,Israel,October,Temperature change,°C,2.63,0.043,1.771,-0.889,-0.184,2.157,1.444,0.261,1.643,1.899
105,Israel,November,Temperature change,°C,3.086,-2.527,1.616,1.981,-0.083,1.469,1.007,0.359,0.683,1.963
105,Israel,December,Temperature change,°C,2.044,0.248,1.095,-0.787,1.845,-0.26,-0.865,2.137,1.13,0.87
105,Israel,Dec–Jan–Feb,Temperature change,°C,2.402,1.396,-0.44,0.938,0.336,0.486,0.363,-0.88,1.874,0.426
105,Israel,Mar–Apr–May,Temperature change,°C,1.902,0.243,0.553,1.849,1.545,0.901,2.46,1.079,2.842,0.358
105,Israel,Jun–Jul–Aug,Temperature change,°C,2.055,0.922,2.084,0.832,0.93,1.21,2.124,1.675,1.411,1.682
105,Israel,Sep–Oct–Nov,Temperature change,°C,2.701,-0.475,1.707,0.613,0.225,2.345,1.226,0.748,1.432,1.797
105,Israel,Meteorological year,Temperature change,°C,2.265,0.521,0.976,1.058,0.759,1.236,1.543,0.655,1.89,1.066
106,Italy,January,Temperature change,°C,-0.091,0.934,0.65,1.157,2.964,1.57,2.017,-1.175,3.068,-0.5
106,Italy,February,Temperature change,°C,0.45,0.712,-2.454,-1.025,2.768,0.166,3.01,2.483,-0.845,1.525
106,Italy,March,Temperature change,°C,0.516,0.898,2.539,0.576,1.796,1.208,1.166,2.776,0.651,2.113
106,Italy,April,Temperature change,°C,1.485,2.496,1.258,2.04,1.847,1.368,2.808,1.552,3.717,1.284
106,Italy,May,Temperature change,°C,0.527,1.649,0.934,0.416,0.326,2.164,0.6,1.992,2.315,-1.253
106,Italy,June,Temperature change,°C,1.033,1.501,2.889,0.541,1.638,2.128,1.379,3.537,2.008,3.732
106,Italy,July,Temperature change,°C,2.426,0.625,2.595,1.835,0.118,3.98,2.136,2.3,2.467,2.538
106,Italy,August,Temperature change,°C,1.089,2.096,3.18,2.07,0.688,2.394,1.284,3.262,2.394,2.964
106,Italy,September,Temperature change,°C,-0.075,2.686,1.247,1.07,0.968,1.283,1.594,-0.148,2.129,1.927
106,Italy,October,Temperature change,°C,-0.034,0.599,1.92,2.518,2.411,1.056,1.207,1.458,2.297,2.752
106,Italy,November,Temperature change,°C,1.243,1.267,2.434,1.068,3.216,1.984,1.395,0.343,2.065,1.888
106,Italy,December,Temperature change,°C,-0.395,1.436,-0.082,1.193,1.624,2.235,1.092,-0.155,1.183,2.518
106,Italy,Dec–Jan–Feb,Temperature change,°C,0.36,0.417,-0.123,0.017,2.308,1.12,2.421,0.8,0.689,0.736
